time,open,high,low,close,tick_volume,spread,real_volume
2025-11-02 17:00:00,1.15294,1.1534,1.15289,1.15329,0,0.0,0
2025-11-02 18:00:00,1.15327,1.15383,1.1525,1.15274,0,0.0,0
2025-11-02 19:00:00,1.15273,1.15309,1.15241,1.15256,0,0.0,0
2025-11-02 20:00:00,1.15258,1.15288,1.15215,1.15269,0,0.0,0
2025-11-02 21:00:00,1.15272,1.1534,1.15263,1.15314,0,0.0,0
2025-11-02 22:00:00,1.15313,1.15343,1.15299,1.15336,0,0.0,0
2025-11-02 23:00:00,1.15336,1.15369,1.15318,1.15338,0,0.0,0
2025-11-03 00:00:00,1.15338,1.15375,1.15322,1.15349,0,0.0,0
2025-11-03 01:00:00,1.15348,1.15413,1.15343,1.15376,0,0.0,0
2025-11-03 02:00:00,1.15376,1.1541,1.15335,1.15399,0,0.0,0
2025-11-03 03:00:00,1.15398,1.154,1.15093,1.15133,0,0.0,0
2025-11-03 04:00:00,1.15132,1.15207,1.1511,1.15143,0,0.0,0
2025-11-03 05:00:00,1.15143,1.15199,1.15078,1.15154,0,0.0,0
2025-11-03 06:00:00,1.15153,1.15198,1.15125,1.15152,0,0.0,0
2025-11-03 07:00:00,1.15152,1.1522,1.1514,1.15172,0,0.0,0
2025-11-03 08:00:00,1.15169,1.15176,1.15057,1.1511,0,0.0,0
2025-11-03 09:00:00,1.15108,1.15128,1.1505,1.15099,0,0.0,0
2025-11-03 10:00:00,1.15105,1.15252,1.15059,1.15252,0,0.0,0
2025-11-03 11:00:00,1.15251,1.15317,1.15214,1.15306,0,0.0,0
2025-11-03 12:00:00,1.15306,1.15378,1.15264,1.1527,0,0.0,0
2025-11-03 13:00:00,1.15272,1.15309,1.15204,1.15231,0,0.0,0
2025-11-03 14:00:00,1.15231,1.15249,1.15165,1.15194,0,0.0,0
2025-11-03 15:00:00,1.15195,1.15232,1.15179,1.15195,0,0.0,0
2025-11-03 16:00:00,1.15194,1.15202,1.15159,1.15196,0,0.0,0
2025-11-03 17:00:00,1.1519,1.15208,1.15168,1.15205,0,0.0,0
2025-11-03 18:00:00,1.15205,1.15206,1.15184,1.15184,0,0.0,0
2025-11-03 19:00:00,1.15183,1.15183,1.15055,1.15082,0,0.0,0
2025-11-03 20:00:00,1.15082,1.151,1.1498,1.15099,0,0.0,0
2025-11-03 21:00:00,1.15097,1.1511,1.15048,1.15108,0,0.0,0
2025-11-03 22:00:00,1.15109,1.15176,1.15103,1.15132,0,0.0,0
2025-11-03 23:00:00,1.15132,1.15174,1.15092,1.15094,0,0.0,0
2025-11-04 00:00:00,1.15094,1.15139,1.15073,1.15124,0,0.0,0
2025-11-04 01:00:00,1.15124,1.15265,1.15113,1.15232,0,0.0,0
2025-11-04 02:00:00,1.15233,1.15334,1.15223,1.15271,0,0.0,0
2025-11-04 03:00:00,1.15269,1.15287,1.15134,1.15138,0,0.0,0
2025-11-04 04:00:00,1.15139,1.1517,1.14998,1.1501,0,0.0,0
2025-11-04 05:00:00,1.15007,1.15099,1.14989,1.15038,0,0.0,0
2025-11-04 06:00:00,1.15039,1.15056,1.14891,1.14898,0,0.0,0
2025-11-04 07:00:00,1.14899,1.14928,1.14768,1.14891,0,0.0,0
2025-11-04 08:00:00,1.14892,1.14967,1.14882,1.14922,0,0.0,0
2025-11-04 09:00:00,1.14921,1.14946,1.14729,1.14808,0,0.0,0
2025-11-04 10:00:00,1.14807,1.14927,1.14747,1.14916,0,0.0,0
2025-11-04 11:00:00,1.14916,1.14966,1.14874,1.14895,0,0.0,0
2025-11-04 12:00:00,1.14898,1.14901,1.14834,1.14838,0,0.0,0
2025-11-04 13:00:00,1.14837,1.14864,1.14809,1.1484,0,0.0,0
2025-11-04 14:00:00,1.14837,1.14871,1.14788,1.14789,0,0.0,0
2025-11-04 15:00:00,1.1479,1.14833,1.1475,1.14795,0,0.0,0
2025-11-04 16:00:00,1.14795,1.14825,1.14789,1.14818,0,0.0,0
2025-11-04 17:00:00,1.14816,1.14849,1.14799,1.14834,0,0.0,0
2025-11-04 18:00:00,1.14834,1.14857,1.14822,1.1485,0,0.0,0
2025-11-04 19:00:00,1.14849,1.14853,1.14806,1.14837,0,0.0,0
2025-11-04 20:00:00,1.14835,1.14978,1.14797,1.14892,0,0.0,0
2025-11-04 21:00:00,1.14892,1.1492,1.14851,1.14884,0,0.0,0
2025-11-04 22:00:00,1.14882,1.14923,1.14858,1.14885,0,0.0,0
2025-11-04 23:00:00,1.14885,1.14918,1.14875,1.14906,0,0.0,0
2025-11-05 00:00:00,1.14908,1.1494,1.14893,1.14916,0,0.0,0
2025-11-05 01:00:00,1.14915,1.14941,1.14869,1.14879,0,0.0,0
2025-11-05 02:00:00,1.14878,1.14909,1.14833,1.14869,0,0.0,0
2025-11-05 03:00:00,1.1487,1.14952,1.14855,1.14886,0,0.0,0
2025-11-05 04:00:00,1.14885,1.14925,1.14812,1.14844,0,0.0,0
2025-11-05 05:00:00,1.14845,1.1485,1.14758,1.14831,0,0.0,0
2025-11-05 06:00:00,1.14833,1.14891,1.14787,1.14881,0,0.0,0
2025-11-05 07:00:00,1.14882,1.14924,1.14869,1.14909,0,0.0,0
2025-11-05 08:00:00,1.14909,1.14934,1.14728,1.14736,0,0.0,0
2025-11-05 09:00:00,1.14734,1.1493,1.14687,1.14868,0,0.0,0
2025-11-05 10:00:00,1.14867,1.14872,1.14697,1.14791,0,0.0,0
2025-11-05 11:00:00,1.14791,1.14857,1.14698,1.14839,0,0.0,0
2025-11-05 12:00:00,1.14841,1.14857,1.14763,1.14804,0,0.0,0
2025-11-05 13:00:00,1.14806,1.14837,1.14787,1.14815,0,0.0,0
2025-11-05 14:00:00,1.14815,1.14875,1.14802,1.14858,0,0.0,0
2025-11-05 15:00:00,1.14859,1.14918,1.14859,1.14883,0,0.0,0
2025-11-05 16:00:00,1.14883,1.1494,1.14873,1.14917,0,0.0,0
2025-11-05 17:00:00,1.14917,1.14931,1.14905,1.14919,0,0.0,0
2025-11-05 18:00:00,1.1492,1.14969,1.1491,1.14957,0,0.0,0
2025-11-05 19:00:00,1.14956,1.15018,1.1493,1.15005,0,0.0,0
2025-11-05 20:00:00,1.15008,1.15087,1.15007,1.15072,0,0.0,0
2025-11-05 21:00:00,1.15071,1.15089,1.15031,1.1505,0,0.0,0
2025-11-05 22:00:00,1.15052,1.15078,1.15032,1.15068,0,0.0,0
2025-11-05 23:00:00,1.15069,1.15082,1.15038,1.15069,0,0.0,0
2025-11-06 00:00:00,1.1507,1.15108,1.15035,1.151,0,0.0,0
2025-11-06 01:00:00,1.15099,1.15137,1.15051,1.15069,0,0.0,0
2025-11-06 02:00:00,1.1507,1.15132,1.15065,1.1508,0,0.0,0
2025-11-06 03:00:00,1.15082,1.15233,1.15058,1.1521,0,0.0,0
2025-11-06 04:00:00,1.15208,1.15237,1.1511,1.15134,0,0.0,0
2025-11-06 05:00:00,1.15134,1.15172,1.15099,1.15101,0,0.0,0
2025-11-06 06:00:00,1.15102,1.1521,1.15101,1.15202,0,0.0,0
2025-11-06 07:00:00,1.15201,1.15326,1.1514,1.15308,0,0.0,0
2025-11-06 08:00:00,1.15308,1.15438,1.1529,1.15356,0,0.0,0
2025-11-06 09:00:00,1.15356,1.15374,1.15199,1.15203,0,0.0,0
2025-11-06 10:00:00,1.15203,1.15428,1.15188,1.15395,0,0.0,0
2025-11-06 11:00:00,1.15392,1.15416,1.15313,1.15377,0,0.0,0
2025-11-06 12:00:00,1.15379,1.15426,1.15297,1.15406,0,0.0,0
2025-11-06 13:00:00,1.15407,1.15501,1.15391,1.15471,0,0.0,0
2025-11-06 14:00:00,1.15471,1.15522,1.15418,1.15441,0,0.0,0
2025-11-06 15:00:00,1.15443,1.15489,1.1543,1.15475,0,0.0,0
2025-11-06 16:00:00,1.15476,1.15488,1.15445,1.15466,0,0.0,0
2025-11-06 17:00:00,1.15463,1.1548,1.15416,1.15429,0,0.0,0
2025-11-06 18:00:00,1.15434,1.15514,1.15434,1.15485,0,0.0,0
2025-11-06 19:00:00,1.15485,1.15489,1.15376,1.15394,0,0.0,0
2025-11-06 20:00:00,1.15395,1.1541,1.1536,1.15377,0,0.0,0
2025-11-06 21:00:00,1.15378,1.15428,1.15378,1.15398,0,0.0,0
2025-11-06 22:00:00,1.15398,1.15408,1.15347,1.15377,0,0.0,0
2025-11-06 23:00:00,1.15378,1.15378,1.15323,1.15364,0,0.0,0
2025-11-07 00:00:00,1.15364,1.15384,1.15323,1.15339,0,0.0,0
2025-11-07 01:00:00,1.15341,1.15357,1.15294,1.15306,0,0.0,0
2025-11-07 02:00:00,1.15307,1.15364,1.15305,1.15325,0,0.0,0
2025-11-07 03:00:00,1.15325,1.15401,1.15294,1.15348,0,0.0,0
2025-11-07 04:00:00,1.15348,1.15422,1.15343,1.15381,0,0.0,0
2025-11-07 05:00:00,1.15381,1.15517,1.15374,1.15501,0,0.0,0
2025-11-07 06:00:00,1.15498,1.15609,1.15493,1.15578,0,0.0,0
2025-11-07 07:00:00,1.15582,1.1565,1.15538,1.15556,0,0.0,0
2025-11-07 08:00:00,1.15559,1.15696,1.15556,1.15673,0,0.0,0
2025-11-07 09:00:00,1.15673,1.15787,1.15652,1.15727,0,0.0,0
2025-11-07 10:00:00,1.15733,1.1591,1.15713,1.15716,0,0.0,0
2025-11-07 11:00:00,1.15717,1.15821,1.15712,1.15776,0,0.0,0
2025-11-07 12:00:00,1.15775,1.1582,1.15713,1.15803,0,0.0,0
2025-11-07 13:00:00,1.15803,1.15834,1.15676,1.15682,0,0.0,0
2025-11-07 14:00:00,1.1568,1.15726,1.15555,1.15595,0,0.0,0
2025-11-07 15:00:00,1.15594,1.15666,1.15575,1.15642,0,0.0,0
2025-11-07 16:00:00,1.15642,1.15666,1.15588,1.15656,0,0.0,0
2025-11-09 17:00:00,1.15562,1.15578,1.15548,1.15569,0,0.0,0
2025-11-09 18:00:00,1.15571,1.15582,1.15413,1.15433,0,0.0,0
2025-11-09 19:00:00,1.15434,1.15597,1.15429,1.15541,0,0.0,0
2025-11-09 20:00:00,1.15543,1.15602,1.15464,1.15579,0,0.0,0
2025-11-09 21:00:00,1.15579,1.15606,1.15546,1.15578,0,0.0,0
2025-11-09 22:00:00,1.15577,1.15585,1.15512,1.15545,0,0.0,0
2025-11-09 23:00:00,1.15547,1.15624,1.15547,1.15609,0,0.0,0
2025-11-10 00:00:00,1.1561,1.15665,1.15578,1.15619,0,0.0,0
2025-11-10 01:00:00,1.15622,1.15647,1.15513,1.15537,0,0.0,0
2025-11-10 02:00:00,1.15536,1.15718,1.15534,1.15675,0,0.0,0
2025-11-10 03:00:00,1.15675,1.15829,1.1565,1.15721,0,0.0,0
2025-11-10 04:00:00,1.15723,1.15738,1.1564,1.15682,0,0.0,0
2025-11-10 05:00:00,1.15681,1.15714,1.15609,1.15625,0,0.0,0
2025-11-10 06:00:00,1.15623,1.1564,1.15538,1.15632,0,0.0,0
2025-11-10 07:00:00,1.15629,1.15755,1.15626,1.15681,0,0.0,0
2025-11-10 08:00:00,1.15682,1.15778,1.15669,1.15678,0,0.0,0
2025-11-10 09:00:00,1.15677,1.15684,1.15592,1.15645,0,0.0,0
2025-11-10 10:00:00,1.15646,1.15668,1.1545,1.15455,0,0.0,0
