time,open,high,low,close,tick_volume,spread,real_volume
2026-01-02 00:00:00,1.17486,1.1750099999999999,1.17455,1.17471,934,21,0
2026-01-02 01:00:00,1.17481,1.17507,1.1745700000000001,1.17507,882,0,0
2026-01-02 02:00:00,1.17507,1.1756199999999999,1.17499,1.1756,1050,0,0
2026-01-02 03:00:00,1.17561,1.17626,1.17561,1.17607,1480,0,0
2026-01-02 04:00:00,1.17607,1.17636,1.1758,1.17591,1065,0,0
2026-01-02 05:00:00,1.17591,1.17648,1.1759,1.17642,813,0,0
2026-01-02 06:00:00,1.17642,1.17646,1.1755,1.17555,1203,0,0
2026-01-02 07:00:00,1.17555,1.17576,1.17506,1.17512,886,0,0
2026-01-02 08:00:00,1.17512,1.17512,1.17414,1.17437,1398,0,0
2026-01-02 09:00:00,1.17436,1.17469,1.17321,1.17347,2937,0,0
2026-01-02 10:00:00,1.17347,1.17382,1.17238,1.17286,5215,0,0
2026-01-02 11:00:00,1.17286,1.17372,1.17205,1.1721300000000001,4119,0,0
2026-01-02 12:00:00,1.1721300000000001,1.17236,1.17131,1.17209,3759,0,0
2026-01-02 13:00:00,1.17209,1.17224,1.17151,1.17218,3124,0,0
2026-01-02 14:00:00,1.17218,1.17271,1.17206,1.17235,2853,0,0
2026-01-02 15:00:00,1.17235,1.1729,1.17181,1.17215,4122,0,0
2026-01-02 16:00:00,1.17215,1.17305,1.17157,1.17285,4794,0,0
2026-01-02 17:00:00,1.17285,1.1752,1.17283,1.17505,6551,0,0
2026-01-02 18:00:00,1.17505,1.17545,1.17339,1.17372,4924,0,0
2026-01-02 19:00:00,1.17372,1.17376,1.1728399999999999,1.17305,3578,0,0
2026-01-02 20:00:00,1.17305,1.17312,1.17151,1.1719,3142,0,0
2026-01-02 21:00:00,1.1719,1.17242,1.17142,1.17231,2670,0,0
2026-01-02 22:00:00,1.17231,1.17236,1.17151,1.17175,2439,0,0
2026-01-02 23:00:00,1.17173,1.1723,1.17171,1.17197,912,2,0
2026-01-05 00:00:00,1.17181,1.17211,1.17094,1.17111,746,0,0
2026-01-05 01:00:00,1.17111,1.1712799999999999,1.17,1.17051,2495,0,0
2026-01-05 02:00:00,1.17051,1.17109,1.17033,1.17048,3296,0,0
2026-01-05 03:00:00,1.17048,1.17072,1.16996,1.17002,3130,0,0
2026-01-05 04:00:00,1.17002,1.17015,1.16838,1.16885,2691,0,0
2026-01-05 05:00:00,1.16886,1.16907,1.16721,1.1675200000000001,2179,0,0
2026-01-05 06:00:00,1.1675200000000001,1.16829,1.16731,1.16818,1711,0,0
2026-01-05 07:00:00,1.16818,1.16858,1.16803,1.16853,1177,0,0
2026-01-05 08:00:00,1.16852,1.1691799999999999,1.1678,1.16909,1896,0,0
2026-01-05 09:00:00,1.16909,1.1692,1.16834,1.16862,3378,0,0
2026-01-05 10:00:00,1.16861,1.16949,1.16809,1.16833,5082,0,0
2026-01-05 11:00:00,1.16832,1.16875,1.16737,1.1682299999999999,4167,0,0
2026-01-05 12:00:00,1.1682299999999999,1.16901,1.16797,1.16898,3939,0,0
2026-01-05 13:00:00,1.16898,1.16909,1.168,1.16814,4210,0,0
2026-01-05 14:00:00,1.16814,1.1685,1.16698,1.16707,4614,0,0
2026-01-05 15:00:00,1.16706,1.16753,1.16589,1.16743,6827,0,0
2026-01-05 16:00:00,1.16745,1.16873,1.16731,1.16856,6455,0,0
