time,open,high,low,close,tick_volume,spread,real_volume
2025-08-01 03:00:00,1.32074,1.3213,1.32007,1.32096,4169,8,0
2025-08-01 04:00:00,1.32098,1.32125,1.3192300000000001,1.3195299999999999,4239,8,0
2025-08-01 05:00:00,1.3195299999999999,1.31977,1.31895,1.31948,3317,8,0
2025-08-01 06:00:00,1.31946,1.32042,1.31942,1.32004,2782,8,0
2025-08-01 07:00:00,1.32005,1.3201100000000001,1.31935,1.31986,1913,8,0
2025-08-01 08:00:00,1.31985,1.32066,1.31952,1.32023,2360,8,0
2025-08-01 09:00:00,1.32022,1.32127,1.31978,1.32044,4326,8,0
2025-08-01 10:00:00,1.32043,1.32069,1.31856,1.31941,3518,8,0
2025-08-01 11:00:00,1.31941,1.31945,1.31596,1.31603,3224,8,0
2025-08-01 12:00:00,1.31604,1.3166,1.31411,1.31476,3200,8,0
2025-08-01 13:00:00,1.31478,1.31668,1.3146,1.31668,3490,8,0
2025-08-01 14:00:00,1.31665,1.3173300000000001,1.31571,1.3158,3348,8,0
2025-08-01 15:00:00,1.31579,1.33026,1.31398,1.32846,10560,8,0
2025-08-01 16:00:00,1.3284099999999999,1.33101,1.32625,1.32701,13014,8,0
2025-08-01 17:00:00,1.32697,1.32895,1.32569,1.32632,12366,8,0
2025-08-01 18:00:00,1.3263099999999999,1.3271899999999999,1.32442,1.32576,6690,8,0
2025-08-01 19:00:00,1.32576,1.32645,1.3241800000000001,1.3244799999999999,4431,8,0
2025-08-01 20:00:00,1.3244799999999999,1.32453,1.32153,1.32283,4697,8,0
2025-08-01 21:00:00,1.32283,1.3250199999999999,1.32218,1.32259,3644,8,0
2025-08-01 22:00:00,1.32259,1.32765,1.32244,1.32608,4546,8,0
2025-08-01 23:00:00,1.32613,1.32919,1.32608,1.32775,3068,8,0
2025-08-04 00:00:00,1.3274599999999999,1.32803,1.32713,1.32713,376,45,0
2025-08-04 01:00:00,1.32749,1.3285,1.32729,1.3277700000000001,2103,8,0
2025-08-04 02:00:00,1.32778,1.32918,1.32756,1.32905,2249,8,0
2025-08-04 03:00:00,1.32905,1.32927,1.32579,1.32611,4877,8,0
2025-08-04 04:00:00,1.32611,1.32773,1.32532,1.32761,4310,8,0
2025-08-04 05:00:00,1.3276,1.32843,1.3272300000000001,1.32808,3342,8,0
2025-08-04 06:00:00,1.32808,1.32894,1.32808,1.32824,3125,8,0
2025-08-04 07:00:00,1.32824,1.3287499999999999,1.32774,1.32774,2823,8,0
2025-08-04 08:00:00,1.32775,1.32827,1.32695,1.3275299999999999,2522,8,0
2025-08-04 09:00:00,1.3275299999999999,1.32908,1.3268900000000001,1.32837,4249,8,0
2025-08-04 10:00:00,1.3284,1.3284799999999999,1.32641,1.32764,5148,8,0
2025-08-04 11:00:00,1.32765,1.3279,1.32653,1.32775,4123,8,0
2025-08-04 12:00:00,1.32775,1.33057,1.3275299999999999,1.32918,4350,8,0
2025-08-04 13:00:00,1.32919,1.32975,1.32704,1.32965,3779,8,0
2025-08-04 14:00:00,1.32966,1.33136,1.32904,1.32944,4511,8,0
2025-08-04 15:00:00,1.32945,1.33114,1.32822,1.32974,5486,8,0
2025-08-04 16:00:00,1.32971,1.3312599999999999,1.32949,1.33013,6207,8,0
2025-08-04 17:00:00,1.33017,1.33305,1.3287,1.3293,6904,8,0
2025-08-04 18:00:00,1.32931,1.3299,1.32779,1.32871,5783,8,0
2025-08-04 19:00:00,1.3287,1.32924,1.32771,1.3284799999999999,3808,8,0
2025-08-04 20:00:00,1.3284799999999999,1.32854,1.32759,1.3281100000000001,3173,8,0
2025-08-04 21:00:00,1.32812,1.32853,1.3273,1.32754,2685,8,0
2025-08-04 22:00:00,1.32754,1.32812,1.3272,1.32759,2684,8,0
2025-08-04 23:00:00,1.32762,1.32877,1.32744,1.32835,2651,8,0
2025-08-05 00:00:00,1.32816,1.32918,1.32739,1.32782,945,13,0
2025-08-05 01:00:00,1.32782,1.32934,1.32769,1.32922,1202,8,0
