time,open,high,low,close,tick_volume,spread,real_volume
2025-11-03 00:00:00,1.1529099999999999,1.15369,1.15278,1.15332,1517,8,0
2025-11-03 01:00:00,1.15337,1.15388,1.1525400000000001,1.15274,2494,2,0
2025-11-03 02:00:00,1.15274,1.15311,1.15238,1.1526,1213,2,0
2025-11-03 03:00:00,1.1526,1.15292,1.15211,1.15275,1185,2,0
2025-11-03 04:00:00,1.15274,1.1534200000000001,1.1526,1.1531500000000001,1168,2,0
2025-11-03 05:00:00,1.15314,1.15343,1.15304,1.15337,850,2,0
2025-11-03 06:00:00,1.15337,1.15374,1.15317,1.15339,1102,2,0
2025-11-03 07:00:00,1.15339,1.15378,1.15322,1.15354,963,2,0
2025-11-03 08:00:00,1.1535199999999999,1.1541299999999999,1.1534200000000001,1.15381,1375,2,0
2025-11-03 09:00:00,1.15378,1.1541299999999999,1.15335,1.15394,2395,1,0
2025-11-03 10:00:00,1.15395,1.154,1.15094,1.15136,3711,1,0
2025-11-03 11:00:00,1.15136,1.1521,1.15109,1.15147,2802,1,0
2025-11-03 12:00:00,1.15143,1.15201,1.15078,1.15155,2213,1,0
2025-11-03 13:00:00,1.15157,1.15201,1.15123,1.15156,1792,1,0
2025-11-03 14:00:00,1.15157,1.15224,1.15139,1.15175,1950,0,0
2025-11-03 15:00:00,1.15174,1.1518,1.15056,1.15113,3132,0,0
2025-11-03 16:00:00,1.15113,1.15131,1.15049,1.15102,3443,0,0
2025-11-03 17:00:00,1.1510799999999999,1.1525400000000001,1.15059,1.15249,4444,0,0
2025-11-03 18:00:00,1.15248,1.15321,1.15213,1.15306,2575,0,0
2025-11-03 19:00:00,1.15305,1.1538,1.1526399999999999,1.15274,2440,2,0
2025-11-03 20:00:00,1.15277,1.15313,1.15202,1.15234,1593,2,0
2025-11-03 21:00:00,1.15235,1.15252,1.15165,1.15198,1589,2,0
2025-11-03 22:00:00,1.15197,1.15236,1.15175,1.15194,1214,2,0
2025-11-03 23:00:00,1.15186,1.15198,1.1515,1.15187,888,5,0
2025-11-04 00:00:00,1.15158,1.15204,1.15158,1.15198,1291,4,0
2025-11-04 01:00:00,1.15196,1.15211,1.15182,1.15188,876,2,0
2025-11-04 02:00:00,1.15188,1.15188,1.15057,1.15084,1624,2,0
2025-11-04 03:00:00,1.15083,1.15103,1.14975,1.15102,2329,2,0
2025-11-04 04:00:00,1.15102,1.15113,1.1504699999999999,1.15107,1499,2,0
2025-11-04 05:00:00,1.15107,1.15179,1.15106,1.15137,1316,2,0
2025-11-04 06:00:00,1.15136,1.15178,1.15089,1.15097,1186,2,0
2025-11-04 07:00:00,1.15091,1.1514199999999999,1.1507100000000001,1.15127,1693,2,0
2025-11-04 08:00:00,1.15128,1.15269,1.15111,1.15234,2301,2,0
2025-11-04 09:00:00,1.15233,1.15339,1.15222,1.15269,2622,1,0
2025-11-04 10:00:00,1.15268,1.15289,1.15135,1.15139,3504,1,0
2025-11-04 11:00:00,1.15136,1.15172,1.14999,1.15011,3286,1,0
2025-11-04 12:00:00,1.15012,1.15101,1.1498599999999999,1.15042,2782,1,0
2025-11-04 13:00:00,1.15038,1.15058,1.1489099999999999,1.14903,2705,1,0
2025-11-04 14:00:00,1.14904,1.14933,1.14767,1.14895,4373,0,0
2025-11-04 15:00:00,1.14896,1.14971,1.1488,1.1492,3483,0,0
2025-11-04 16:00:00,1.14919,1.1495,1.14728,1.14813,4541,0,0
2025-11-04 17:00:00,1.14809,1.14926,1.14744,1.14917,4082,0,0
2025-11-04 18:00:00,1.14918,1.14971,1.14872,1.14897,3114,0,0
2025-11-04 19:00:00,1.14896,1.14904,1.14832,1.14842,1608,2,0
2025-11-04 20:00:00,1.14836,1.14865,1.14807,1.14843,1626,2,0
2025-11-04 21:00:00,1.14841,1.14873,1.14787,1.14787,1741,2,0
2025-11-04 22:00:00,1.14787,1.14836,1.14749,1.14798,1715,2,0
2025-11-04 23:00:00,1.14789,1.14822,1.14779,1.14821,1058,4,0
2025-11-05 00:00:00,1.1480299999999999,1.14843,1.14778,1.14822,724,8,0
