time,open,high,low,close,tick_volume,spread,real_volume
2025-09-01 03:00:00,1.35027,1.35188,1.35019,1.35179,2073,8,0
2025-09-01 04:00:00,1.35179,1.35188,1.3505,1.3511600000000001,3915,8,0
2025-09-01 05:00:00,1.35117,1.35283,1.35117,1.3526500000000001,2889,8,0
2025-09-01 06:00:00,1.3526500000000001,1.35286,1.35194,1.35228,2746,8,0
2025-09-01 07:00:00,1.35227,1.35232,1.35163,1.35176,1983,8,0
2025-09-01 08:00:00,1.35176,1.35274,1.35168,1.35246,2364,8,0
2025-09-01 09:00:00,1.35246,1.35402,1.35222,1.35313,2516,8,0
2025-09-01 10:00:00,1.35313,1.35358,1.3514599999999999,1.35298,2804,8,0
2025-09-01 11:00:00,1.3529900000000001,1.35367,1.3524,1.35348,2502,8,0
2025-09-01 12:00:00,1.35348,1.35367,1.3523399999999999,1.35298,2467,8,0
2025-09-01 13:00:00,1.35301,1.35343,1.35228,1.35236,1721,8,0
2025-09-01 14:00:00,1.35236,1.35324,1.35222,1.35236,2230,8,0
2025-09-01 15:00:00,1.35235,1.35333,1.3523399999999999,1.35325,2493,8,0
2025-09-01 16:00:00,1.35328,1.35443,1.35307,1.35365,2684,8,0
2025-09-01 17:00:00,1.35362,1.35493,1.35344,1.35468,2901,8,0
2025-09-01 18:00:00,1.35463,1.35489,1.35376,1.35409,2797,8,0
2025-09-01 19:00:00,1.3541,1.35452,1.35393,1.35416,1467,8,0
2025-09-01 20:00:00,1.35415,1.35426,1.35398,1.35419,856,8,0
2025-09-01 21:00:00,1.35419,1.35437,1.35409,1.35434,1003,8,0
2025-09-01 22:00:00,1.35434,1.35486,1.35431,1.35479,526,8,0
2025-09-01 23:00:00,1.35479,1.35494,1.35434,1.35434,688,8,0
2025-09-02 00:00:00,1.3544100000000001,1.3544800000000001,1.3534,1.35397,1010,18,0
2025-09-02 01:00:00,1.35406,1.3548200000000001,1.35404,1.35442,539,8,0
2025-09-02 02:00:00,1.35445,1.35487,1.35435,1.35456,872,8,0
2025-09-02 03:00:00,1.35456,1.3547799999999999,1.35348,1.35371,2638,8,0
2025-09-02 04:00:00,1.35372,1.35411,1.35325,1.35358,3163,8,0
2025-09-02 05:00:00,1.35358,1.35358,1.35233,1.35288,2647,8,0
2025-09-02 06:00:00,1.35289,1.353,1.35239,1.35254,1856,8,0
2025-09-02 07:00:00,1.35254,1.35296,1.35227,1.35269,1473,8,0
2025-09-02 08:00:00,1.3526799999999999,1.35305,1.35198,1.35206,1845,8,0
2025-09-02 09:00:00,1.3520699999999999,1.35333,1.3520699999999999,1.35309,3302,8,0
2025-09-02 10:00:00,1.35309,1.35327,1.33936,1.34028,8447,8,0
2025-09-02 11:00:00,1.34029,1.34338,1.33751,1.3412600000000001,7262,8,0
2025-09-02 12:00:00,1.3412600000000001,1.34173,1.33808,1.3399,5707,8,0
2025-09-02 13:00:00,1.3399,1.3401,1.3371,1.33781,4956,8,0
2025-09-02 14:00:00,1.33781,1.33847,1.33691,1.33833,4937,8,0
2025-09-02 15:00:00,1.33833,1.33971,1.33398,1.33514,6825,8,0
2025-09-02 16:00:00,1.33515,1.33955,1.33419,1.33896,6111,8,0
2025-09-02 17:00:00,1.33907,1.34182,1.33907,1.33967,6819,8,0
2025-09-02 18:00:00,1.33967,1.33997,1.33739,1.33893,4627,8,0
2025-09-02 19:00:00,1.33894,1.33922,1.33827,1.3392,3721,8,0
2025-09-02 20:00:00,1.33921,1.33935,1.33836,1.33839,2252,8,0
2025-09-02 21:00:00,1.33839,1.33863,1.33746,1.33789,2763,8,0
2025-09-02 22:00:00,1.33789,1.33908,1.3378700000000001,1.33902,2140,8,0
2025-09-02 23:00:00,1.33901,1.33966,1.33898,1.33936,1508,8,0
2025-09-03 00:00:00,1.33876,1.33928,1.33804,1.33927,823,32,0
2025-09-03 01:00:00,1.33927,1.33951,1.33859,1.33862,661,8,0
2025-09-03 02:00:00,1.33862,1.33873,1.33808,1.33808,932,8,0
2025-09-03 03:00:00,1.33808,1.3382800000000001,1.33717,1.33753,2069,8,0
2025-09-03 04:00:00,1.33753,1.33775,1.3366799999999999,1.33688,2475,8,0
2025-09-03 05:00:00,1.33688,1.33748,1.3363,1.33651,2093,8,0
2025-09-03 06:00:00,1.33651,1.3369900000000001,1.3361100000000001,1.3361100000000001,1592,8,0
2025-09-03 07:00:00,1.3361,1.337,1.33603,1.33689,1521,8,0
2025-09-03 08:00:00,1.33689,1.33735,1.33588,1.33621,2370,8,0
2025-09-03 09:00:00,1.33619,1.33904,1.33617,1.3376299999999999,2790,8,0
2025-09-03 10:00:00,1.3376000000000001,1.33799,1.3332899999999999,1.33658,5396,8,0
2025-09-03 11:00:00,1.3366,1.34087,1.3366,1.34067,4660,8,0
2025-09-03 12:00:00,1.34067,1.3417,1.34019,1.3407200000000001,4299,8,0
2025-09-03 13:00:00,1.3407200000000001,1.34107,1.33947,1.34035,2865,8,0
2025-09-03 14:00:00,1.34035,1.34123,1.33971,1.34114,3169,8,0
2025-09-03 15:00:00,1.34111,1.34289,1.34084,1.34244,4296,8,0
2025-09-03 16:00:00,1.34243,1.34361,1.34098,1.34165,5165,8,0
2025-09-03 17:00:00,1.3416299999999999,1.34462,1.34132,1.34331,6720,8,0
2025-09-03 18:00:00,1.34331,1.34535,1.34297,1.34473,4537,8,0
2025-09-03 19:00:00,1.3447200000000001,1.34518,1.3443399999999999,1.34496,2794,8,0
2025-09-03 20:00:00,1.34496,1.34579,1.34385,1.34409,2819,8,0
2025-09-03 21:00:00,1.3441,1.3447200000000001,1.3437700000000001,1.34414,2557,8,0
2025-09-03 22:00:00,1.34417,1.34417,1.34342,1.3437999999999999,2150,8,0
2025-09-03 23:00:00,1.34379,1.34457,1.34378,1.3443100000000001,1778,8,0
2025-09-04 00:00:00,1.34334,1.34439,1.34333,1.34396,1808,21,0
2025-09-04 01:00:00,1.34392,1.34422,1.34382,1.34383,728,8,0
2025-09-04 02:00:00,1.34384,1.34425,1.34375,1.34402,824,8,0
2025-09-04 03:00:00,1.34403,1.34433,1.34356,1.34415,2219,8,0
2025-09-04 04:00:00,1.34416,1.34494,1.34329,1.34368,2734,8,0
2025-09-04 05:00:00,1.34368,1.3437299999999999,1.34289,1.34305,2064,8,0
2025-09-04 06:00:00,1.34306,1.34328,1.3425500000000001,1.34276,1590,8,0
2025-09-04 07:00:00,1.34277,1.34301,1.3425099999999999,1.34266,1207,8,0
2025-09-04 08:00:00,1.34266,1.34297,1.34235,1.34276,1685,8,0
2025-09-04 09:00:00,1.34277,1.34408,1.34277,1.3435000000000001,2159,8,0
2025-09-04 10:00:00,1.34352,1.34378,1.34161,1.34267,3724,8,0
2025-09-04 11:00:00,1.34266,1.34569,1.34263,1.34536,3363,8,0
2025-09-04 12:00:00,1.34536,1.34588,1.34335,1.34394,2854,8,0
2025-09-04 13:00:00,1.34394,1.34555,1.34372,1.34485,3209,8,0
2025-09-04 14:00:00,1.34484,1.34486,1.3425099999999999,1.3433,3315,8,0
2025-09-04 15:00:00,1.34331,1.34548,1.34215,1.34406,5868,8,0
2025-09-04 16:00:00,1.3440699999999999,1.3446500000000001,1.34254,1.3440699999999999,5491,8,0
2025-09-04 17:00:00,1.34403,1.34403,1.34167,1.34267,6469,8,0
2025-09-04 18:00:00,1.34267,1.34403,1.34256,1.34382,3432,8,0
2025-09-04 19:00:00,1.34382,1.34392,1.34171,1.3421,2399,8,0
2025-09-04 20:00:00,1.3421,1.34262,1.34186,1.34218,2048,8,0
2025-09-04 21:00:00,1.3421699999999999,1.34311,1.3421699999999999,1.34257,2241,8,0
