time,open,high,low,close,tick_volume,spread,real_volume
2026-01-02 00:00:00,1.17448,1.17504,1.17448,1.17468,609,7,0
2026-01-02 01:00:00,1.17468,1.17506,1.17455,1.17506,638,6,0
2026-01-02 02:00:00,1.17506,1.17561,1.17498,1.1756,797,6,0
2026-01-02 03:00:00,1.17561,1.17625,1.17561,1.17606,1079,6,0
2026-01-02 04:00:00,1.17606,1.17635,1.1757900000000001,1.1759,916,6,0
2026-01-02 05:00:00,1.1759,1.17647,1.1759,1.17641,687,6,0
2026-01-02 06:00:00,1.17641,1.17645,1.17548,1.17554,1049,6,0
2026-01-02 07:00:00,1.17553,1.17575,1.17505,1.17512,669,6,0
2026-01-02 08:00:00,1.17511,1.17511,1.17413,1.17436,1067,6,0
2026-01-02 09:00:00,1.17435,1.1746699999999999,1.17319,1.1734499999999999,1768,6,0
2026-01-02 10:00:00,1.1734499999999999,1.17381,1.17236,1.1728399999999999,3236,6,0
2026-01-02 11:00:00,1.17283,1.17372,1.17203,1.1721300000000001,2409,6,0
2026-01-02 12:00:00,1.17212,1.17234,1.1713,1.17209,2118,6,0
2026-01-02 13:00:00,1.17208,1.17222,1.1715,1.17216,1761,6,0
2026-01-02 14:00:00,1.17214,1.17269,1.17204,1.17233,1577,6,0
2026-01-02 15:00:00,1.17234,1.17287,1.17179,1.1721300000000001,2606,6,0
2026-01-02 16:00:00,1.17212,1.17302,1.17155,1.1728399999999999,2913,6,0
2026-01-02 17:00:00,1.17282,1.1752,1.1728,1.17504,3967,6,0
2026-01-02 18:00:00,1.17505,1.17541,1.17337,1.1737,4492,6,0
2026-01-02 19:00:00,1.1736900000000001,1.17374,1.17282,1.17303,3287,6,0
2026-01-02 20:00:00,1.17305,1.17309,1.17149,1.17187,3070,6,0
2026-01-02 21:00:00,1.1718600000000001,1.1724,1.17139,1.17229,2792,6,0
2026-01-02 22:00:00,1.17228,1.17234,1.17149,1.17172,2321,6,0
2026-01-02 23:00:00,1.17172,1.17229,1.17169,1.17197,1194,6,0
2026-01-05 00:00:00,1.1718600000000001,1.17252,1.1709,1.17133,409,6,0
2026-01-05 01:00:00,1.17121,1.17133,1.16999,1.1705,1701,6,0
2026-01-05 02:00:00,1.17049,1.17108,1.17031,1.17046,2268,6,0
2026-01-05 03:00:00,1.17046,1.1707,1.16994,1.17001,2327,6,0
2026-01-05 04:00:00,1.17,1.17014,1.16836,1.16883,2448,6,0
2026-01-05 05:00:00,1.16883,1.16905,1.16719,1.16749,2053,6,0
2026-01-05 06:00:00,1.16749,1.16827,1.16729,1.16816,1138,6,0
2026-01-05 07:00:00,1.16816,1.16856,1.16801,1.16852,975,6,0
2026-01-05 08:00:00,1.16851,1.16915,1.1678,1.16907,1417,6,0
2026-01-05 09:00:00,1.16905,1.1691799999999999,1.16832,1.16858,2407,6,0
2026-01-05 10:00:00,1.16859,1.16946,1.16807,1.16831,2954,6,0
2026-01-05 11:00:00,1.1683,1.16872,1.1673499999999999,1.16821,2671,6,0
2026-01-05 12:00:00,1.16822,1.16898,1.16795,1.16896,2600,6,0
2026-01-05 13:00:00,1.16895,1.16906,1.16798,1.1681300000000001,2685,6,0
2026-01-05 14:00:00,1.16812,1.16848,1.16696,1.16705,3060,6,0
2026-01-05 15:00:00,1.16703,1.1675,1.16587,1.16742,4253,6,0
2026-01-05 16:00:00,1.16743,1.1687,1.16729,1.16849,4053,6,0
2026-01-05 17:00:00,1.16844,1.17043,1.16844,1.17043,4512,6,0
2026-01-05 18:00:00,1.17044,1.17184,1.17038,1.17146,3504,6,0
2026-01-05 19:00:00,1.17146,1.17196,1.17097,1.17142,2233,6,0
2026-01-05 20:00:00,1.17142,1.17252,1.17132,1.17249,1478,6,0
2026-01-05 21:00:00,1.1724999999999999,1.17286,1.17218,1.17269,1633,6,0
2026-01-05 22:00:00,1.17267,1.1728399999999999,1.17234,1.17245,1008,6,0
2026-01-05 23:00:00,1.17246,1.17261,1.17192,1.17216,664,6,0
2026-01-06 00:00:00,1.17179,1.17219,1.17179,1.17181,245,6,0
2026-01-06 01:00:00,1.17188,1.1721,1.1712500000000001,1.17143,682,6,0
2026-01-06 02:00:00,1.17143,1.17168,1.17104,1.17167,1151,6,0
2026-01-06 03:00:00,1.17165,1.1724999999999999,1.1712,1.1724999999999999,1785,6,0
2026-01-06 04:00:00,1.1724999999999999,1.17377,1.17218,1.17371,1805,6,0
2026-01-06 05:00:00,1.17371,1.17378,1.17322,1.17344,1710,6,0
2026-01-06 06:00:00,1.17343,1.17353,1.17312,1.17334,1223,6,0
2026-01-06 07:00:00,1.1733500000000001,1.17367,1.1727,1.17285,1722,6,0
2026-01-06 08:00:00,1.17285,1.17367,1.17283,1.17359,2120,6,0
2026-01-06 09:00:00,1.17359,1.17425,1.17256,1.17288,2513,6,0
2026-01-06 10:00:00,1.17288,1.17386,1.17257,1.17282,2594,6,0
2026-01-06 11:00:00,1.17281,1.17287,1.17078,1.17129,2928,6,0
2026-01-06 12:00:00,1.17129,1.17169,1.17079,1.1712500000000001,2113,6,0
2026-01-06 13:00:00,1.17126,1.1712799999999999,1.17045,1.17059,2236,6,0
2026-01-06 14:00:00,1.17059,1.17119,1.16968,1.17009,2375,6,0
2026-01-06 15:00:00,1.1701,1.17133,1.16971,1.17108,3966,6,0
2026-01-06 16:00:00,1.17107,1.17173,1.16989,1.17088,4014,6,0
2026-01-06 17:00:00,1.17087,1.17087,1.16836,1.16947,5721,6,0
2026-01-06 18:00:00,1.16947,1.1697899999999999,1.16855,1.16879,3139,6,0
2026-01-06 19:00:00,1.16878,1.17005,1.16867,1.17004,1824,6,0
2026-01-06 20:00:00,1.17004,1.17018,1.16866,1.16879,1929,6,0
2026-01-06 21:00:00,1.16878,1.16906,1.16835,1.16894,1718,6,0
2026-01-06 22:00:00,1.16894,1.16928,1.16862,1.16866,1457,6,0
2026-01-06 23:00:00,1.16866,1.16885,1.16843,1.16883,785,6,0
2026-01-07 00:00:00,1.16844,1.16879,1.16844,1.16877,792,7,0
2026-01-07 01:00:00,1.16867,1.16901,1.16865,1.16869,574,6,0
2026-01-07 02:00:00,1.16869,1.1694,1.16851,1.16914,1723,6,0
2026-01-07 03:00:00,1.16914,1.17003,1.16896,1.16955,1801,6,0
2026-01-07 04:00:00,1.16953,1.17023,1.1695,1.16958,1532,6,0
2026-01-07 05:00:00,1.16957,1.16998,1.16957,1.1698,830,6,0
